"country_year","adm_0_name","Year","data_source","T_res","n_record","prop","cat_model","region","ees","ISO_A0","annual_total"
"COLOMBIA_1994","COLOMBIA",1994,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",774
"COLOMBIA_1995","COLOMBIA",1995,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",50031
"COLOMBIA_1996","COLOMBIA",1996,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",31398
"COLOMBIA_1997","COLOMBIA",1997,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",20340
"COLOMBIA_1998","COLOMBIA",1998,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",58011
"COLOMBIA_1999","COLOMBIA",1999,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",19243
"COLOMBIA_2000","COLOMBIA",2000,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",20956
"COLOMBIA_2001","COLOMBIA",2001,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",48874
"COLOMBIA_2002","COLOMBIA",2002,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",71727
"COLOMBIA_2003","COLOMBIA",2003,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",55475
"COLOMBIA_2004","COLOMBIA",2004,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",27014
"COLOMBIA_2005","COLOMBIA",2005,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",40668
"COLOMBIA_2006","COLOMBIA",2006,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"COL",36829
"COLOMBIA_2007","COLOMBIA",2007,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",40974
"COLOMBIA_2008","COLOMBIA",2008,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"COL",36493
"COLOMBIA_2009","COLOMBIA",2009,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",51946
"COLOMBIA_2010","COLOMBIA",2010,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",155255
"COLOMBIA_2011","COLOMBIA",2011,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",31819
"COLOMBIA_2012","COLOMBIA",2012,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",53490
"COLOMBIA_2013","COLOMBIA",2013,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",126425
"COLOMBIA_2014","COLOMBIA",2014,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"COL",107975
"COLOMBIA_2015","COLOMBIA",2015,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",96444
"COLOMBIA_2016","COLOMBIA",2016,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",101016
"COLOMBIA_2017","COLOMBIA",2017,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",25284
"COLOMBIA_2018","COLOMBIA",2018,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",44825
"COLOMBIA_2019","COLOMBIA",2019,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",127553
"COLOMBIA_2020","COLOMBIA",2020,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"COL",78979
"COLOMBIA_2021","COLOMBIA",2021,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",53334
"COLOMBIA_2022","COLOMBIA",2022,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",69497
"COLOMBIA_2023","COLOMBIA",2023,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",131784
"COLOMBIA_2024","COLOMBIA",2024,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"COL",320982
"COMOROS_1990","COMOROS",1990,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_1991","COMOROS",1991,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_1992","COMOROS",1992,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_1993","COMOROS",1993,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"COM",146
"COMOROS_1994","COMOROS",1994,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_1995","COMOROS",1995,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_1996","COMOROS",1996,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_1997","COMOROS",1997,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_1998","COMOROS",1998,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_1999","COMOROS",1999,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2000","COMOROS",2000,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2001","COMOROS",2001,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2002","COMOROS",2002,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2003","COMOROS",2003,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2004","COMOROS",2004,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2005","COMOROS",2005,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2006","COMOROS",2006,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2007","COMOROS",2007,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2008","COMOROS",2008,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2009","COMOROS",2009,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2010","COMOROS",2010,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2011","COMOROS",2011,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2012","COMOROS",2012,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2013","COMOROS",2013,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2014","COMOROS",2014,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2015","COMOROS",2015,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2016","COMOROS",2016,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2017","COMOROS",2017,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2018","COMOROS",2018,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2019","COMOROS",2019,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2020","COMOROS",2020,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"COM",696
"COMOROS_2021","COMOROS",2021,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2022","COMOROS",2022,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2023","COMOROS",2023,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COMOROS_2024","COMOROS",2024,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"COM",0
"COOK ISLANDS_1990","COOK ISLANDS",1990,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"COK",5
"COOK ISLANDS_1991","COOK ISLANDS",1991,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"COK",1776
"COOK ISLANDS_1992","COOK ISLANDS",1992,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"COK",5
"COOK ISLANDS_1993","COOK ISLANDS",1993,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"COK",0
"COOK ISLANDS_1994","COOK ISLANDS",1994,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"COK",1
"COOK ISLANDS_1995","COOK ISLANDS",1995,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"COK",786
"COOK ISLANDS_1996","COOK ISLANDS",1996,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"COK",2
"COOK ISLANDS_1997","COOK ISLANDS",1997,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",1652
"COOK ISLANDS_1998","COOK ISLANDS",1998,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"COK",0
"COOK ISLANDS_1999","COOK ISLANDS",1999,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"COK",0
"COOK ISLANDS_2000","COOK ISLANDS",2000,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"COK",0
"COOK ISLANDS_2001","COOK ISLANDS",2001,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",21
"COOK ISLANDS_2002","COOK ISLANDS",2002,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",2256
"COOK ISLANDS_2003","COOK ISLANDS",2003,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",1
"COOK ISLANDS_2004","COOK ISLANDS",2004,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",4
"COOK ISLANDS_2005","COOK ISLANDS",2005,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"COK",0
"COOK ISLANDS_2006","COOK ISLANDS",2006,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",468
"COOK ISLANDS_2007","COOK ISLANDS",2007,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",1424
"COOK ISLANDS_2008","COOK ISLANDS",2008,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",11
"COOK ISLANDS_2009","COOK ISLANDS",2009,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",170
"COOK ISLANDS_2010","COOK ISLANDS",2010,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"COK",0
"COOK ISLANDS_2011","COOK ISLANDS",2011,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"COK",0
"COOK ISLANDS_2012","COOK ISLANDS",2012,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"COK",0
"COOK ISLANDS_2013","COOK ISLANDS",2013,"ees","Year",1,1,"No_modelling_required","WPRO",TRUE,"COK",0
"COOK ISLANDS_2014","COOK ISLANDS",2014,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",946
"COOK ISLANDS_2015","COOK ISLANDS",2015,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"COK",765
"COOK ISLANDS_2016","COOK ISLANDS",2016,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"COK",0
"COOK ISLANDS_2017","COOK ISLANDS",2017,"OD","Week",34,0.653846153846154,"Sub_annual_imputation","WPRO",FALSE,"COK",1
"COOK ISLANDS_2018","COOK ISLANDS",2018,"OD","Week",44,0.846153846153846,"Sub_annual_imputation","WPRO",FALSE,"COK",3
"COOK ISLANDS_2019","COOK ISLANDS",2019,"OD","Week",42,0.807692307692308,"Sub_annual_imputation","WPRO",FALSE,"COK",132
"COOK ISLANDS_2020","COOK ISLANDS",2020,"OD","Week",20,0.377358490566038,"Sub_annual_imputation","WPRO",FALSE,"COK",261
"COOK ISLANDS_2021","COOK ISLANDS",2021,"OD","Week",15,0.288461538461538,"Sub_annual_imputation","WPRO",FALSE,"COK",2
"COOK ISLANDS_2022","COOK ISLANDS",2022,"OD","Week",44,0.846153846153846,"Sub_annual_imputation","WPRO",FALSE,"COK",3
"COOK ISLANDS_2023","COOK ISLANDS",2023,"OD","Week",18,0.346153846153846,"Sub_annual_imputation","WPRO",FALSE,"COK",0
"COOK ISLANDS_2024","COOK ISLANDS",2024,"OD","Week",40,0.769230769230769,"Sub_annual_imputation","WPRO",FALSE,"COK",0
"COSTA RICA_1990","COSTA RICA",1990,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CRI",0
"COSTA RICA_1991","COSTA RICA",1991,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CRI",0
"COSTA RICA_1992","COSTA RICA",1992,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CRI",0
"COSTA RICA_1993","COSTA RICA",1993,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",4612
"COSTA RICA_1994","COSTA RICA",1994,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",13929
"COSTA RICA_1995","COSTA RICA",1995,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",5137
"COSTA RICA_1996","COSTA RICA",1996,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",2309
"COSTA RICA_1997","COSTA RICA",1997,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",14421
"COSTA RICA_1998","COSTA RICA",1998,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",2628
"COSTA RICA_1999","COSTA RICA",1999,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",6041
"COSTA RICA_2000","COSTA RICA",2000,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",4908
"COSTA RICA_2001","COSTA RICA",2001,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",9464
"COSTA RICA_2002","COSTA RICA",2002,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",12251
"COSTA RICA_2003","COSTA RICA",2003,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",19703
"COSTA RICA_2004","COSTA RICA",2004,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",9408
"COSTA RICA_2005","COSTA RICA",2005,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",37798
"COSTA RICA_2006","COSTA RICA",2006,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",12052
"COSTA RICA_2007","COSTA RICA",2007,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",26504
"COSTA RICA_2008","COSTA RICA",2008,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",8212
"COSTA RICA_2009","COSTA RICA",2009,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",7214
"COSTA RICA_2010","COSTA RICA",2010,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",31484
"COSTA RICA_2011","COSTA RICA",2011,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",13838
"COSTA RICA_2012","COSTA RICA",2012,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",22243
"COSTA RICA_2013","COSTA RICA",2013,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CRI",81942
"COSTA RICA_2014","COSTA RICA",2014,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"CRI",16742
"COSTA RICA_2015","COSTA RICA",2015,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"CRI",25852
"COSTA RICA_2016","COSTA RICA",2016,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"CRI",30700
"COSTA RICA_2017","COSTA RICA",2017,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"CRI",8340
"COSTA RICA_2018","COSTA RICA",2018,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"CRI",4530
"COSTA RICA_2019","COSTA RICA",2019,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"CRI",9400
"COSTA RICA_2020","COSTA RICA",2020,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"CRI",10056
"COSTA RICA_2021","COSTA RICA",2021,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"CRI",5174
"COSTA RICA_2022","COSTA RICA",2022,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"CRI",7485
"COSTA RICA_2023","COSTA RICA",2023,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"CRI",30649
"COSTA RICA_2024","COSTA RICA",2024,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"CRI",31259
"COTE D'IVOIRE_1990","COTE D'IVOIRE",1990,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_1991","COTE D'IVOIRE",1991,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_1992","COTE D'IVOIRE",1992,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_1993","COTE D'IVOIRE",1993,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_1994","COTE D'IVOIRE",1994,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_1995","COTE D'IVOIRE",1995,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_1996","COTE D'IVOIRE",1996,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_1997","COTE D'IVOIRE",1997,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_1998","COTE D'IVOIRE",1998,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_1999","COTE D'IVOIRE",1999,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2000","COTE D'IVOIRE",2000,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2001","COTE D'IVOIRE",2001,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2002","COTE D'IVOIRE",2002,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2003","COTE D'IVOIRE",2003,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2004","COTE D'IVOIRE",2004,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2005","COTE D'IVOIRE",2005,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2006","COTE D'IVOIRE",2006,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2007","COTE D'IVOIRE",2007,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2008","COTE D'IVOIRE",2008,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2009","COTE D'IVOIRE",2009,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2010","COTE D'IVOIRE",2010,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"CIV",7
"COTE D'IVOIRE_2011","COTE D'IVOIRE",2011,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2012","COTE D'IVOIRE",2012,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2013","COTE D'IVOIRE",2013,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2014","COTE D'IVOIRE",2014,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2015","COTE D'IVOIRE",2015,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2016","COTE D'IVOIRE",2016,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2017","COTE D'IVOIRE",2017,"ad_hoc_data","Month",12,1,"No_modelling_required","AFRO",FALSE,"CIV",2849
"COTE D'IVOIRE_2018","COTE D'IVOIRE",2018,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2019","COTE D'IVOIRE",2019,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"CIV",3201
"COTE D'IVOIRE_2020","COTE D'IVOIRE",2020,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"CIV",0
"COTE D'IVOIRE_2021","COTE D'IVOIRE",2021,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"CIV",4
"COTE D'IVOIRE_2022","COTE D'IVOIRE",2022,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"CIV",11
"COTE D'IVOIRE_2023","COTE D'IVOIRE",2023,"OD","Month",12,1,"No_modelling_required","AFRO",FALSE,"CIV",3922
"COTE D'IVOIRE_2024","COTE D'IVOIRE",2024,"OD","Month",12,1,"No_modelling_required","AFRO",FALSE,"CIV",6134
"CROATIA_1990","CROATIA",1990,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_1991","CROATIA",1991,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_1992","CROATIA",1992,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_1993","CROATIA",1993,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_1994","CROATIA",1994,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_1995","CROATIA",1995,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_1996","CROATIA",1996,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_1997","CROATIA",1997,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_1998","CROATIA",1998,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_1999","CROATIA",1999,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2000","CROATIA",2000,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2001","CROATIA",2001,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2002","CROATIA",2002,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2003","CROATIA",2003,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2004","CROATIA",2004,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2005","CROATIA",2005,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2006","CROATIA",2006,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2007","CROATIA",2007,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2008","CROATIA",2008,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2009","CROATIA",2009,"first_year","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2010","CROATIA",2010,"ad_hoc_data","Year",1,1,"Annual_disaggregation","EURO",FALSE,"HRV",10
"CROATIA_2011","CROATIA",2011,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2012","CROATIA",2012,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2013","CROATIA",2013,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2014","CROATIA",2014,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2015","CROATIA",2015,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2016","CROATIA",2016,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2017","CROATIA",2017,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2018","CROATIA",2018,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2019","CROATIA",2019,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2020","CROATIA",2020,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2021","CROATIA",2021,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2022","CROATIA",2022,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2023","CROATIA",2023,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CROATIA_2024","CROATIA",2024,"ad_hoc_data","Year",1,1,"No_modelling_required","EURO",FALSE,"HRV",0
"CUBA_1990","CUBA",1990,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_1991","CUBA",1991,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_1992","CUBA",1992,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_1993","CUBA",1993,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_1994","CUBA",1994,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_1995","CUBA",1995,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_1996","CUBA",1996,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_1997","CUBA",1997,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CUB",2807
"CUBA_1998","CUBA",1998,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_1999","CUBA",1999,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_2000","CUBA",2000,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CUB",138
"CUBA_2001","CUBA",2001,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CUB",11363
"CUBA_2002","CUBA",2002,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CUB",2999
"CUBA_2003","CUBA",2003,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_2004","CUBA",2004,"OD","Month",12,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_2005","CUBA",2005,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CUB",75
"CUBA_2006","CUBA",2006,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_2007","CUBA",2007,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CUB",28
"CUBA_2008","CUBA",2008,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"CUB",0
"CUBA_2009","CUBA",2009,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"CUB",70
