"country_year","T_res","selected_column","final_count","final_sum","a0_count","a0_sum","a1_count","a1_sum","a2_count","a2_sum","relationship_category","pct_of_annual","annual_total","subannual_is_complete"
"FRENCH POLYNESIA_1992","Year","a0",1,593,1,593,NA,NA,NA,NA,"Case 1: Annual only",NA,593,NA
"FRENCH POLYNESIA_1993","Year","a0",1,355,1,355,NA,NA,NA,NA,"Case 1: Annual only",NA,355,NA
"FRENCH POLYNESIA_1994","Year","a0",1,134,1,134,NA,NA,NA,NA,"Case 1: Annual only",NA,134,NA
"FRENCH POLYNESIA_1995","Year","a0",1,208,1,208,NA,NA,NA,NA,"Case 1: Annual only",NA,208,NA
"FRENCH POLYNESIA_1996","Year","a0",1,577,1,577,NA,NA,NA,NA,"Case 1: Annual only",NA,577,NA
"FRENCH POLYNESIA_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"FRENCH POLYNESIA_1998","Year","a0",1,16,1,16,NA,NA,NA,NA,"Case 1: Annual only",NA,16,NA
"FRENCH POLYNESIA_1999","Year","a0",1,33,1,33,NA,NA,NA,NA,"Case 1: Annual only",NA,33,NA
"FRENCH POLYNESIA_2000","Year","a0",1,36,1,36,NA,NA,NA,NA,"Case 1: Annual only",NA,36,NA
"FRENCH POLYNESIA_2001","Year","a0",1,32800,1,32800,NA,NA,NA,NA,"Case 1: Annual only",NA,32800,NA
"FRENCH POLYNESIA_2002","Year","a0",1,230,1,230,NA,NA,NA,NA,"Case 1: Annual only",NA,230,NA
"FRENCH POLYNESIA_2003","Year","a0",1,47,1,47,NA,NA,NA,NA,"Case 1: Annual only",NA,47,NA
"FRENCH POLYNESIA_2004","Year","a0",1,59,1,59,NA,NA,NA,NA,"Case 1: Annual only",NA,59,NA
"FRENCH POLYNESIA_2005","Year","a0",1,50,1,50,NA,NA,NA,NA,"Case 1: Annual only",NA,50,NA
"FRENCH POLYNESIA_2006","Year","a0",1,818,1,818,NA,NA,NA,NA,"Case 1: Annual only",NA,818,NA
"FRENCH POLYNESIA_2007","Year","a0",1,1897,1,1897,NA,NA,NA,NA,"Case 1: Annual only",NA,1897,NA
"FRENCH POLYNESIA_2008","Year","a0",1,189,1,189,NA,NA,NA,NA,"Case 1: Annual only",NA,189,NA
"FRENCH POLYNESIA_2009","Year","a0",1,2479,1,2479,NA,NA,NA,NA,"Case 1: Annual only",NA,2479,NA
"FRENCH POLYNESIA_2010","Year","a0",1,250,1,250,NA,NA,NA,NA,"Case 1: Annual only",NA,250,NA
"FRENCH POLYNESIA_2011","Year","a0",1,12,1,12,NA,NA,NA,NA,"Case 1: Annual only",NA,12,NA
"FRENCH POLYNESIA_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"FRENCH POLYNESIA_2013","Year","a0",1,1523,1,1523,NA,NA,NA,NA,"Case 1: Annual only",NA,1523,NA
"FRENCH POLYNESIA_2014","Year","a0",1,2155,1,2155,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",98.3294663573086,2155,FALSE
"FRENCH POLYNESIA_2015","Week","a0",52,1012,52,1012,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,1012,TRUE
"FRENCH POLYNESIA_2016","Year","a0",1,2094,1,2094,NA,NA,NA,NA,"Case 1: Annual only",NA,2094,NA
"FRENCH POLYNESIA_2017","Week","a0",29,7,29,7,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,7,FALSE
"FRENCH POLYNESIA_2018","Week","a0",44,267,44,267,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,267,FALSE
"FRENCH POLYNESIA_2019","Year","a0",1,2400,1,2400,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",29.9166666666667,2400,FALSE
"FRENCH POLYNESIA_2020","Week","a0",22,257,22,257,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,257,FALSE
"FRENCH POLYNESIA_2021","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"FRENCH POLYNESIA_2022","Week","a0",1,198,1,198,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,198,FALSE
"FRENCH POLYNESIA_2023","Week","a0",2,10,2,10,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,10,FALSE
"FRENCH POLYNESIA_2024","Month","a0",9,147,9,147,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,147,FALSE
"GABON_2007","Year","a0",1,68,1,68,NA,NA,NA,NA,"Case 1: Annual only",NA,68,NA
"GABON_2008","Year","a0",1,11,1,11,NA,NA,NA,NA,"Case 1: Annual only",NA,11,NA
"GABON_2009","Year","a0",1,9,1,9,NA,NA,NA,NA,"Case 1: Annual only",NA,9,NA
"GABON_2010","Year","a0",1,288,1,288,NA,NA,NA,NA,"Case 1: Annual only",NA,288,NA
"GABON_2024","Month","a0",9,0,9,0,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,0,FALSE
"GAMBIA_2024","Month","a0",12,0,12,0,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,0,TRUE
"GHANA_2018","Year","a0",1,150,1,150,NA,NA,NA,NA,"Case 1: Annual only",NA,150,NA
"GHANA_2023","Year","a0",1,18,1,18,NA,NA,NA,NA,"Case 1: Annual only",NA,18,NA
"GHANA_2024","Month","a0",12,1163,12,1163,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,1163,TRUE
"GRENADA_1990","Year","a0",1,3,1,3,NA,NA,NA,NA,"Case 1: Annual only",NA,3,NA
"GRENADA_1991","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"GRENADA_1992","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"GRENADA_1993","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"GRENADA_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GRENADA_1995","Year","a0",1,73,1,73,NA,NA,NA,NA,"Case 1: Annual only",NA,73,NA
"GRENADA_1996","Year","a0",1,6,1,6,NA,NA,NA,NA,"Case 1: Annual only",NA,6,NA
"GRENADA_1997","Year","a0",1,22,1,22,NA,NA,NA,NA,"Case 1: Annual only",NA,22,NA
"GRENADA_1998","Year","a0",1,4,1,4,NA,NA,NA,NA,"Case 1: Annual only",NA,4,NA
"GRENADA_1999","Year","a0",1,85,1,85,NA,NA,NA,NA,"Case 1: Annual only",NA,85,NA
"GRENADA_2000","Year","a0",1,27,1,27,NA,NA,NA,NA,"Case 1: Annual only",NA,27,NA
"GRENADA_2001","Year","a0",1,12,1,12,NA,NA,NA,NA,"Case 1: Annual only",NA,12,NA
"GRENADA_2002","Year","a0",1,81,1,81,NA,NA,NA,NA,"Case 1: Annual only",NA,81,NA
"GRENADA_2003","Year","a0",1,17,1,17,NA,NA,NA,NA,"Case 1: Annual only",NA,17,NA
"GRENADA_2004","Year","a0",1,7,1,7,NA,NA,NA,NA,"Case 1: Annual only",NA,7,NA
"GRENADA_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GRENADA_2006","Year","a0",1,22,1,22,NA,NA,NA,NA,"Case 1: Annual only",NA,22,NA
"GRENADA_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GRENADA_2008","Year","a0",1,6,1,6,NA,NA,NA,NA,"Case 1: Annual only",NA,6,NA
"GRENADA_2009","Year","a0",1,23,1,23,NA,NA,NA,NA,"Case 1: Annual only",NA,23,NA
"GRENADA_2010","Week","a0",52,253,52,253,NA,NA,NA,NA,"Sub-annual >= Annual",174.48275862069,253,TRUE
"GRENADA_2011","Week","a0",52,125,52,125,NA,NA,NA,NA,"Sub-annual >= Annual",145.348837209302,125,TRUE
"GRENADA_2012","Week","a0",52,94,52,94,NA,NA,NA,NA,"Sub-annual >= Annual",138.235294117647,94,TRUE
"GRENADA_2013","Week","a0",52,226,52,226,NA,NA,NA,NA,"Sub-annual >= Annual",145.806451612903,226,TRUE
"GRENADA_2014","Week","a0",53,81,53,81,NA,NA,NA,NA,"Sub-annual >= Annual",207.692307692308,81,TRUE
"GRENADA_2015","Year","a0",1,25,1,25,NA,NA,NA,NA,"Annual > sub-annual",28,25,TRUE
"GRENADA_2016","Week","a0",52,172,52,172,NA,NA,NA,NA,"Sub-annual >= Annual",113.907284768212,172,TRUE
"GRENADA_2017","Week","a0",52,239,52,239,NA,NA,NA,NA,"Sub-annual >= Annual",100,239,TRUE
"GRENADA_2018","Year","a0",1,463,1,463,NA,NA,NA,NA,"Annual > sub-annual",90.4967602591793,463,TRUE
"GRENADA_2019","Week","a0",52,107,52,107,NA,NA,NA,NA,"Sub-annual >= Annual",100.943396226415,107,TRUE
"GRENADA_2020","Week","a0",53,253,53,253,NA,NA,NA,NA,"Sub-annual >= Annual",100,253,TRUE
"GRENADA_2021","Year","a0",1,230,1,230,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",21.304347826087,230,FALSE
"GRENADA_2022","Week","a0",52,293,52,293,NA,NA,NA,NA,"Sub-annual >= Annual",100,293,TRUE
"GRENADA_2023","Week","a0",52,635,52,635,NA,NA,NA,NA,"Sub-annual >= Annual",100,635,TRUE
"GRENADA_2024","Week","a0",52,798,52,798,NA,NA,NA,NA,"Sub-annual >= Annual",100,798,TRUE
"GUADELOUPE_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUADELOUPE_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUADELOUPE_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUADELOUPE_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUADELOUPE_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUADELOUPE_1995","Year","a0",1,149,1,149,NA,NA,NA,NA,"Case 1: Annual only",NA,149,NA
"GUADELOUPE_1996","Year","a0",1,186,1,186,NA,NA,NA,NA,"Case 1: Annual only",NA,186,NA
"GUADELOUPE_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUADELOUPE_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUADELOUPE_1999","Year","a0",1,41,1,41,NA,NA,NA,NA,"Case 1: Annual only",NA,41,NA
"GUADELOUPE_2000","Year","a0",1,59,1,59,NA,NA,NA,NA,"Case 1: Annual only",NA,59,NA
"GUADELOUPE_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUADELOUPE_2002","Year","a0",1,93,1,93,NA,NA,NA,NA,"Case 1: Annual only",NA,93,NA
"GUADELOUPE_2003","Year","a0",1,495,1,495,NA,NA,NA,NA,"Case 1: Annual only",NA,495,NA
"GUADELOUPE_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUADELOUPE_2005","Year","a0",1,3358,1,3358,NA,NA,NA,NA,"Case 1: Annual only",NA,3358,NA
"GUADELOUPE_2006","Year","a0",1,2942,1,2942,NA,NA,NA,NA,"Case 1: Annual only",NA,2942,NA
"GUADELOUPE_2007","Year","a0",1,3162,1,3162,NA,NA,NA,NA,"Case 1: Annual only",NA,3162,NA
"GUADELOUPE_2008","Year","a0",1,277,1,277,NA,NA,NA,NA,"Case 1: Annual only",NA,277,NA
"GUADELOUPE_2009","Year","a0",1,2233,1,2233,NA,NA,NA,NA,"Case 1: Annual only",NA,2233,NA
"GUADELOUPE_2010","Year","a0",1,40737,1,40737,NA,NA,NA,NA,"Case 1: Annual only",NA,40737,NA
"GUADELOUPE_2011","Year","a0",1,101,1,101,NA,NA,NA,NA,"Case 1: Annual only",NA,101,NA
"GUADELOUPE_2012","Year","a0",1,1088,1,1088,NA,NA,NA,NA,"Case 1: Annual only",NA,1088,NA
"GUADELOUPE_2013","Year","a0",1,12706,1,12706,NA,NA,NA,NA,"Case 1: Annual only",NA,12706,NA
"GUADELOUPE_2014","Year","a0",1,1397,1,1397,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",47.5304223335719,1397,FALSE
"GUADELOUPE_2015","Year","a0",1,201,1,201,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",17.4129353233831,201,FALSE
"GUADELOUPE_2016","Year","a0",1,177,1,177,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",5.08474576271187,177,FALSE
"GUADELOUPE_2017","Year","a0",1,540,1,540,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",84.2592592592593,540,FALSE
"GUADELOUPE_2018","Year","a0",1,438,1,438,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",77.3972602739726,438,FALSE
"GUADELOUPE_2019","Year","a0",1,3230,1,3230,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",92.6315789473684,3230,FALSE
"GUADELOUPE_2020","Week","a0",53,19407,53,19407,NA,NA,NA,NA,"Sub-annual >= Annual",100,19407,TRUE
"GUADELOUPE_2021","Week","a0",52,540,52,540,NA,NA,NA,NA,"Sub-annual >= Annual",100,540,TRUE
"GUADELOUPE_2022","Year","a0",1,790,1,790,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",13.9240506329114,790,FALSE
"GUADELOUPE_2023","Week","a0",52,11751,52,11751,NA,NA,NA,NA,"Sub-annual >= Annual",100,11751,TRUE
"GUADELOUPE_2024","Week","a0",52,11025,52,11025,NA,NA,NA,NA,"Sub-annual >= Annual",100,11025,TRUE
"GUAM_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_1997","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"GUAM_1998","Year","a0",1,2,1,2,NA,NA,NA,NA,"Case 1: Annual only",NA,2,NA
"GUAM_1999","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"GUAM_2000","Year","a0",1,2,1,2,NA,NA,NA,NA,"Case 1: Annual only",NA,2,NA
"GUAM_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2003","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"GUAM_2004","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"GUAM_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2006","Year","a0",1,3,1,3,NA,NA,NA,NA,"Case 1: Annual only",NA,3,NA
"GUAM_2007","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"GUAM_2008","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2009","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2010","Year","a0",1,3,1,3,NA,NA,NA,NA,"Case 1: Annual only",NA,3,NA
"GUAM_2011","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2013","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2014","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2015","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2016","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2017","Week","a0",27,0,27,0,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,0,FALSE
"GUAM_2018","Week","a0",22,0,22,0,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,0,FALSE
"GUAM_2019","Year","a0",1,23,1,23,NA,NA,NA,NA,"Case 1: Annual only",NA,23,NA
"GUAM_2020","Year","a0",1,2,1,2,NA,NA,NA,NA,"Case 1: Annual only",NA,2,NA
"GUAM_2021","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"GUAM_2022","Week","a0",1,119,1,119,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,119,FALSE
"GUAM_2023","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUAM_2024","Week","a0",40,0,40,0,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,0,FALSE
"GUATEMALA_1990","Year","a0",1,5757,1,5757,NA,NA,NA,NA,"Case 1: Annual only",NA,5757,NA
"GUATEMALA_1991","Year","a0",1,10968,1,10968,NA,NA,NA,NA,"Case 1: Annual only",NA,10968,NA
"GUATEMALA_1992","Year","a0",1,1286,1,1286,NA,NA,NA,NA,"Case 1: Annual only",NA,1286,NA
"GUATEMALA_1993","Year","a0",1,1907,1,1907,NA,NA,NA,NA,"Case 1: Annual only",NA,1907,NA
"GUATEMALA_1994","Year","a0",1,2872,1,2872,NA,NA,NA,NA,"Case 1: Annual only",NA,2872,NA
"GUATEMALA_1995","Year","a0",1,3979,1,3979,NA,NA,NA,NA,"Case 1: Annual only",NA,3979,NA
"GUATEMALA_1996","Year","a0",1,3660,1,3660,NA,NA,NA,NA,"Case 1: Annual only",NA,3660,NA
"GUATEMALA_1997","Year","a0",1,5379,1,5379,NA,NA,NA,NA,"Case 1: Annual only",NA,5379,NA
"GUATEMALA_1998","Year","a0",1,4653,1,4653,NA,NA,NA,NA,"Case 1: Annual only",NA,4653,NA
"GUATEMALA_1999","Year","a0",1,3615,1,3615,NA,NA,NA,NA,"Case 1: Annual only",NA,3615,NA
"GUATEMALA_2000","Year","a0",1,8964,1,8964,NA,NA,NA,NA,"Case 1: Annual only",NA,8964,NA
"GUATEMALA_2001","Year","a0",1,4512,1,4512,NA,NA,NA,NA,"Case 1: Annual only",NA,4512,NA
"GUATEMALA_2002","Year","a0",1,7552,1,7552,NA,NA,NA,NA,"Case 1: Annual only",NA,7552,NA
"GUATEMALA_2003","Year","a0",1,6728,1,6728,NA,NA,NA,NA,"Case 1: Annual only",NA,6728,NA
"GUATEMALA_2004","Year","a0",1,6313,1,6313,NA,NA,NA,NA,"Case 1: Annual only",NA,6313,NA
"GUATEMALA_2005","Year","a0",1,6309,1,6309,NA,NA,NA,NA,"Case 1: Annual only",NA,6309,NA
"GUATEMALA_2006","Year","a0",1,2422,1,2422,NA,NA,NA,NA,"Case 1: Annual only",NA,2422,NA
"GUATEMALA_2007","Year","a0",1,5865,1,5865,1,580,NA,NA,"Case 1: Annual only",NA,5865,NA
"GUATEMALA_2008","Year","a0",1,3227,1,3227,1,503,NA,NA,"Case 1: Annual only",NA,3227,NA
"GUATEMALA_2009","Year","a0",1,10200,1,10200,NA,NA,NA,NA,"Case 1: Annual only",NA,10200,NA
"GUATEMALA_2010","Year","a0",1,16842,1,16842,1,3331,NA,NA,"Case 1: Annual only",NA,16842,NA
"GUATEMALA_2011","Year","a0",1,2553,1,2553,1,681,NA,NA,"Case 1: Annual only",NA,2553,NA
"GUATEMALA_2012","Year","a0",1,9331,1,9331,1,2056,NA,NA,"Case 1: Annual only",NA,9331,NA
"GUATEMALA_2013","Year","a0",1,11703,1,11703,NA,NA,NA,NA,"Case 1: Annual only",NA,11703,NA
"GUATEMALA_2014","Year","a0",1,19863,1,19863,NA,NA,NA,NA,"Annual > sub-annual",99.6677239087751,19863,TRUE
"GUATEMALA_2015","Year","a0",1,18685,1,18685,NA,NA,NA,NA,"Annual > sub-annual",96.6443671394166,18685,TRUE
"GUATEMALA_2016","Year","a0",1,9070,1,9070,1,8243,NA,NA,"Annual > sub-annual",97.5082690187431,9070,TRUE
"GUATEMALA_2017","Year","a0",1,4241,1,4241,1,4214,NA,NA,"Annual > sub-annual",99.363357698656,4241,TRUE
"GUATEMALA_2018","Year","a0",1,7592,1,7592,1,7592,NA,NA,"Annual > sub-annual",89.9631190727081,7592,TRUE
"GUATEMALA_2019","Year","a0",1,50886,1,50886,1,50886,NA,NA,"Annual > sub-annual",99.1078096136462,50886,TRUE
"GUATEMALA_2020","Year","a0",1,6075,1,6075,1,5983,NA,NA,"Annual > sub-annual",98.4855967078189,6075,TRUE
"GUATEMALA_2021","Year","a0",1,2959,1,2959,1,2861,NA,NA,"Annual > sub-annual",96.6880702940182,2959,TRUE
"GUATEMALA_2022","Week","a0",52,8553,52,8553,NA,NA,NA,NA,"Sub-annual >= Annual",100,8553,TRUE
"GUATEMALA_2023","Week","a0",52,72358,52,72358,NA,NA,NA,NA,"Sub-annual >= Annual",100,72358,TRUE
"GUATEMALA_2024","Week","a0",52,188585,52,188585,NA,NA,NA,NA,"Sub-annual >= Annual",100,188585,TRUE
"GUINEA-BISSAU_2024","Month","a0",11,0,11,0,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,0,FALSE
"GUINEA_2023","Year","a0",1,6,1,6,NA,NA,NA,NA,"Case 1: Annual only",NA,6,NA
"GUINEA_2024","Month","a0",7,2,7,2,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,2,FALSE
"GUYANA_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUYANA_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUYANA_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUYANA_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUYANA_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUYANA_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUYANA_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUYANA_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUYANA_1998","Year","a0",1,42,1,42,NA,NA,NA,NA,"Case 1: Annual only",NA,42,NA
"GUYANA_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"GUYANA_2000","Year","a0",1,19,1,19,NA,NA,NA,NA,"Case 1: Annual only",NA,19,NA
"GUYANA_2001","Year","a0",1,60,1,60,NA,NA,NA,NA,"Case 1: Annual only",NA,60,NA
"GUYANA_2002","Year","a0",1,200,1,200,NA,NA,NA,NA,"Case 1: Annual only",NA,200,NA
"GUYANA_2003","Year","a0",1,33,1,33,NA,NA,NA,NA,"Case 1: Annual only",NA,33,NA
"GUYANA_2004","Year","a0",1,47,1,47,NA,NA,NA,NA,"Case 1: Annual only",NA,47,NA
"GUYANA_2005","Year","a0",1,178,1,178,NA,NA,NA,NA,"Case 1: Annual only",NA,178,NA
"GUYANA_2006","Year","a0",1,118,1,118,NA,NA,NA,NA,"Case 1: Annual only",NA,118,NA
"GUYANA_2007","Year","a0",1,200,1,200,NA,NA,NA,NA,"Case 1: Annual only",NA,200,NA
"GUYANA_2008","Year","a0",1,324,1,324,NA,NA,NA,NA,"Case 1: Annual only",NA,324,NA
"GUYANA_2009","Year","a0",1,993,1,993,NA,NA,NA,NA,"Case 1: Annual only",NA,993,NA
"GUYANA_2010","Year","a0",1,1467,1,1467,NA,NA,NA,NA,"Case 1: Annual only",NA,1467,NA
"GUYANA_2011","Year","a0",1,1093,1,1093,NA,NA,NA,NA,"Case 1: Annual only",NA,1093,NA
"GUYANA_2012","Year","a0",1,2189,1,2189,NA,NA,NA,NA,"Case 1: Annual only",NA,2189,NA
"GUYANA_2013","Year","a0",1,1120,1,1120,NA,NA,NA,NA,"Case 1: Annual only",NA,1120,NA
"GUYANA_2014","Year","a0",1,863,1,863,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",78.4472769409038,863,FALSE
"GUYANA_2015","Year","a0",1,388,1,388,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",3.8659793814433,388,FALSE
"GUYANA_2016","Year","a0",1,303,1,303,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",21.4521452145215,303,FALSE
"GUYANA_2017","Year","a0",1,4,1,4,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",0,4,FALSE
"GUYANA_2018","Year","a0",1,286,1,286,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",35.3146853146853,286,FALSE
"GUYANA_2019","Year","a0",1,230,1,230,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",39.5652173913043,230,FALSE
"GUYANA_2020","Year","a0",1,1724,1,1724,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",0.580046403712297,1724,FALSE
"GUYANA_2021","Year","a0",1,4380,1,4380,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",2.92237442922374,4380,FALSE
"GUYANA_2022","Week","a0",52,11811,52,11811,NA,NA,NA,NA,"Sub-annual >= Annual",100,11811,TRUE
"GUYANA_2023","Week","a0",52,27973,52,27973,NA,NA,NA,NA,"Sub-annual >= Annual",100,27973,TRUE
"GUYANA_2024","Week","a0",52,46306,52,46306,NA,NA,NA,NA,"Sub-annual >= Annual",100,46306,TRUE
"HAITI_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"HAITI_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
