"country_year","T_res","selected_column","final_count","final_sum","a0_count","a0_sum","a1_count","a1_sum","a2_count","a2_sum","subannual_is_complete","relationship_category","pct_of_annual","annual_total"
"COSTA RICA_2002","Year","a0",1,12251,1,12251,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,12251
"COSTA RICA_2003","Year","a0",1,19703,1,19703,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,19703
"COSTA RICA_2004","Year","a0",1,9408,1,9408,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,9408
"COSTA RICA_2005","Year","a0",1,37798,1,37798,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,37798
"COSTA RICA_2006","Year","a0",1,12052,1,12052,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,12052
"COSTA RICA_2007","Year","a0",1,26504,1,26504,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,26504
"COSTA RICA_2008","Year","a0",1,8212,1,8212,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,8212
"COSTA RICA_2009","Year","a0",1,7214,1,7214,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,7214
"COSTA RICA_2010","Year","a0",1,31484,1,31484,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,31484
"COSTA RICA_2011","Year","a0",1,13838,1,13838,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,13838
"COSTA RICA_2012","Year","a0",1,22243,1,22243,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,22243
"COSTA RICA_2013","Year","a2",1,81942,1,49993,NA,NA,1,81942,NA,"Case 1: Annual only",NA,81942
"COSTA RICA_2014","Year","a2",1,16742,1,11140,NA,NA,1,16742,TRUE,"Annual > sub-annual",66.5392426233425,16742
"COSTA RICA_2015","Year","a2",1,25852,1,17394,NA,NA,1,25852,TRUE,"Annual > sub-annual",67.2829955129197,25852
"COSTA RICA_2016","Year","a2",1,30700,1,23319,NA,NA,1,30700,TRUE,"Annual > sub-annual",75.957654723127,30700
"COSTA RICA_2017","Year","a2",1,8340,1,5561,NA,NA,1,8340,TRUE,"Annual > sub-annual",66.6786570743405,8340
"COSTA RICA_2018","Year","a2",1,4530,1,2735,NA,NA,1,4530,TRUE,"Annual > sub-annual",60.3752759381898,4530
"COSTA RICA_2019","Week","a0",52,9400,52,9400,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,9400
"COSTA RICA_2020","Week","a0",53,10056,53,10056,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,10056
"COSTA RICA_2021","Week","a0",52,5174,52,5174,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,5174
"COSTA RICA_2022","Week","a0",52,7485,52,7485,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,7485
"COSTA RICA_2023","Week","a0",52,30649,52,30649,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,30649
"COSTA RICA_2024","Week","a0",52,31259,52,31259,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,31259
"COTE D'IVOIRE_2023","Month","a0",12,3922,12,3922,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,3922
"COTE D'IVOIRE_2024","Month","a0",12,6134,12,6134,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,6134
"CUBA_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_1997","Year","a0",1,2807,1,2807,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2807
"CUBA_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_2000","Year","a0",1,138,1,138,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,138
"CUBA_2001","Year","a0",1,11363,1,11363,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,11363
"CUBA_2002","Year","a0",1,2999,1,2999,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2999
"CUBA_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_2004","Month","a1",12,0,NA,NA,12,0,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"CUBA_2005","Year","a0",1,75,1,75,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",0,75
"CUBA_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_2007","Year","a0",1,28,1,28,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,28
"CUBA_2008","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_2009","Year","a0",1,70,1,70,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,70
"CUBA_2010","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_2011","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_2013","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CUBA_2014","Year","a0",1,2522,1,2522,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2522
"CUBA_2015","Year","a0",1,1691,1,1691,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",2.95683027794205,1691
"CUBA_2016","Year","a0",1,1836,1,1836,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",0,1836
"CUBA_2017","Year","a0",1,1248,1,1248,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1248
"CUBA_2018","Year","a0",1,2128,1,2128,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2128
"CUBA_2019","Year","a0",1,3259,1,3259,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",9.94169990794722,3259
"CUBA_2020","Year","a0",1,1418,1,1418,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",0.0705218617771509,1418
"CUBA_2021","Year","a0",1,1160,1,1160,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1160
"CUBA_2022","Year","a0",1,3036,1,3036,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",85.1778656126482,3036
"CUBA_2024","Year","a0",1,985,1,985,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",0.101522842639594,985
"CURACAO_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_1998","Year","a0",1,5,1,5,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5
"CURACAO_1999","Year","a0",1,4,1,4,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4
"CURACAO_2000","Year","a0",1,10,1,10,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,10
"CURACAO_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_2005","Year","a0",1,265,1,265,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,265
"CURACAO_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_2008","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_2009","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"CURACAO_2010","Year","a0",1,1722,1,1722,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1722
"CURACAO_2011","Year","a0",1,1553,1,1553,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1553
"CURACAO_2012","Year","a0",1,524,1,524,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,524
"CURACAO_2013","Year","a0",1,568,1,568,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,568
"CURACAO_2014","Year","a0",1,194,1,194,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",0,194
"CURACAO_2015","Week","a0",52,0,52,0,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"CURACAO_2016","Week","a0",52,0,52,0,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"CURACAO_2017","Week","a0",52,0,52,0,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"CURACAO_2018","Week","a0",52,0,52,0,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"CURACAO_2019","Week","a0",52,0,52,0,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"CURACAO_2020","Week","a0",53,0,53,0,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",NA,NA
"CURACAO_2024","Week","a0",52,262,52,262,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,262
"DOMINICA_1990","Year","a0",1,6,1,6,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,6
"DOMINICA_1991","Year","a0",1,12,1,12,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,12
"DOMINICA_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"DOMINICA_1993","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"DOMINICA_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"DOMINICA_1995","Year","a0",1,282,1,282,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,282
"DOMINICA_1996","Year","a0",1,3,1,3,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3
"DOMINICA_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"DOMINICA_1998","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"DOMINICA_1999","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"DOMINICA_2000","Year","a0",1,15,1,15,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,15
"DOMINICA_2001","Year","a0",1,5,1,5,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5
"DOMINICA_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"DOMINICA_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"DOMINICA_2004","Year","a0",1,4,1,4,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4
"DOMINICA_2005","Year","a0",1,7,1,7,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,7
"DOMINICA_2006","Year","a0",1,19,1,19,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,19
"DOMINICA_2007","Year","a0",1,110,1,110,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,110
"DOMINICA_2008","Year","a0",1,80,1,80,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,80
"DOMINICA_2009","Year","a0",1,2,1,2,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2
"DOMINICA_2010","Year","a0",1,633,1,633,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,633
"DOMINICA_2011","Year","a0",1,40,1,40,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,40
"DOMINICA_2012","Year","a0",1,3,1,3,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3
"DOMINICA_2013","Year","a0",1,197,1,197,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,197
"DOMINICA_2014","Year","a0",1,189,1,189,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",14.2857142857143,189
"DOMINICA_2015","Year","a0",1,38,1,38,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",26.3157894736842,38
"DOMINICA_2016","Year","a0",1,351,1,351,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",68.945868945869,351
"DOMINICA_2017","Year","a0",1,33,1,33,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",30.3030303030303,33
"DOMINICA_2018","Year","a0",1,45,1,45,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",11.1111111111111,45
"DOMINICA_2019","Year","a0",1,1066,1,1066,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",95.7786116322702,1066
"DOMINICA_2020","Year","a0",1,88,1,88,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",70.4545454545455,88
"DOMINICA_2021","Year","a0",1,65,1,65,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",89.2307692307692,65
"DOMINICA_2022","Week","a0",52,3,52,3,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,3
"DOMINICA_2023","Year","a0",1,419,1,419,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,419
"DOMINICAN REPUBLIC_1990","Year","a0",1,39,1,39,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,39
"DOMINICAN REPUBLIC_1991","Year","a0",1,24,1,24,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,24
"DOMINICAN REPUBLIC_1992","Year","a0",1,107,1,107,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,107
"DOMINICAN REPUBLIC_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"DOMINICAN REPUBLIC_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"DOMINICAN REPUBLIC_1995","Year","a0",1,211,1,211,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,211
"DOMINICAN REPUBLIC_1996","Year","a0",1,72,1,72,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,72
"DOMINICAN REPUBLIC_1997","Year","a0",1,512,1,512,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,512
"DOMINICAN REPUBLIC_1998","Year","a0",1,2873,1,2873,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2873
"DOMINICAN REPUBLIC_1999","Year","a0",1,1059,1,1059,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1059
"DOMINICAN REPUBLIC_2000","Year","a0",1,3404,1,3404,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3404
"DOMINICAN REPUBLIC_2001","Year","a0",1,3588,1,3588,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3588
"DOMINICAN REPUBLIC_2002","Year","a0",1,3118,1,3118,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3118
"DOMINICAN REPUBLIC_2003","Year","a0",1,5911,1,5911,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5911
"DOMINICAN REPUBLIC_2004","Year","a0",1,2340,1,2340,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2340
"DOMINICAN REPUBLIC_2005","Year","a0",1,2776,1,2776,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2776
"DOMINICAN REPUBLIC_2006","Year","a0",1,5913,1,5913,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5913
"DOMINICAN REPUBLIC_2007","Year","a0",1,9403,1,9403,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",76.6138466446879,9403
"DOMINICAN REPUBLIC_2008","Year","a0",1,4150,1,4150,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",35.1566265060241,4150
"DOMINICAN REPUBLIC_2009","Year","a0",1,7297,1,7297,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",84.5552966972729,7297
"DOMINICAN REPUBLIC_2010","Year","a0",1,11060,1,11060,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",2.44122965641953,11060
"DOMINICAN REPUBLIC_2011","Year","a0",1,2232,1,2232,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2232
"DOMINICAN REPUBLIC_2012","Week","a1",50,9462,NA,NA,50,9462,NA,NA,FALSE,"Incomplete sub-annual - sub-annual selected",101.91727703576,9462
"DOMINICAN REPUBLIC_2013","Year","a0",1,16503,1,16503,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",40.7077501060413,16503
"DOMINICAN REPUBLIC_2014","Week","a0",53,6274,53,6274,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,6274
"DOMINICAN REPUBLIC_2015","Week","a0",52,17048,52,17048,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,17048
"DOMINICAN REPUBLIC_2016","Week","a0",52,6645,52,6645,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,6645
"DOMINICAN REPUBLIC_2017","Week","a0",52,1363,52,1363,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,1363
"DOMINICAN REPUBLIC_2018","Week","a0",52,1558,52,1558,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,1558
"DOMINICAN REPUBLIC_2019","Week","a0",52,20183,52,20183,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,20183
"DOMINICAN REPUBLIC_2020","Week","a0",53,3964,53,3964,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,3964
"DOMINICAN REPUBLIC_2021","Week","a0",52,3746,52,3746,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,3746
"DOMINICAN REPUBLIC_2022","Week","a0",52,10784,52,10784,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,10784
"DOMINICAN REPUBLIC_2023","Week","a0",52,27972,52,27972,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,27972
"DOMINICAN REPUBLIC_2024","Week","a0",52,10251,52,10251,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,10251
"ECUADOR_1990","Year","a0",1,302,1,302,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,302
"ECUADOR_1991","Year","a0",1,94,1,94,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,94
"ECUADOR_1992","Year","a0",1,137,1,137,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,137
"ECUADOR_1993","Year","a0",1,9015,1,9015,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,9015
"ECUADOR_1994","Year","a0",1,8145,1,8145,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,8145
"ECUADOR_1995","Year","a0",1,6607,1,6607,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,6607
"ECUADOR_1996","Year","a0",1,5189,1,5189,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5189
"ECUADOR_1997","Year","a0",1,3871,1,3871,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3871
"ECUADOR_1998","Year","a0",1,4606,1,4606,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4606
"ECUADOR_1999","Year","a0",1,2901,1,2901,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2901
"ECUADOR_2000","Year","a0",1,22934,1,22934,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,22934
"ECUADOR_2001","Year","a0",1,10864,1,10864,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,10864
"ECUADOR_2002","Year","a0",1,5675,1,5675,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5675
"ECUADOR_2003","Year","a0",1,9903,1,9903,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,9903
"ECUADOR_2004","Year","a0",1,6101,1,6101,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,6101
"ECUADOR_2005","Year","a0",1,11797,1,11797,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,11797
"ECUADOR_2006","Year","a0",1,5871,1,5871,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5871
"ECUADOR_2007","Year","a0",1,10253,1,10253,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,10253
"ECUADOR_2008","Year","a0",1,1879,1,1879,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1879
"ECUADOR_2009","Year","a0",1,4400,1,4400,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4400
"ECUADOR_2010","Year","a0",1,17516,1,17516,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,17516
"ECUADOR_2011","Year","a0",1,7567,1,7567,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,7567
"ECUADOR_2012","Year","a0",1,19367,1,19367,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,19367
"ECUADOR_2013","Year","a0",1,11662,1,11662,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",55.2220888355342,11662
"ECUADOR_2014","Week","a0",53,15531,53,15531,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,15531
"ECUADOR_2015","Week","a0",52,42473,52,42473,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,42473
"ECUADOR_2016","Week","a0",52,14159,52,14159,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,14159
"ECUADOR_2017","Week","a0",52,11387,52,11387,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,11387
"ECUADOR_2018","Week","a0",52,3099,52,3099,52,1018,NA,NA,TRUE,"Sub-annual >= Annual",100.87890625,3099
"ECUADOR_2019","Week","a0",52,8416,52,8416,28,1030,NA,NA,TRUE,"Sub-annual >= Annual",100,8416
"ECUADOR_2020","Week","a0",53,19950,53,19950,41,3519,NA,NA,TRUE,"Sub-annual >= Annual",100,19950
"ECUADOR_2021","Week","a0",52,20829,52,20829,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,20829
"ECUADOR_2022","Week","a0",52,16017,52,16017,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,16017
"ECUADOR_2023","Week","a0",52,27838,52,27838,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,27838
"ECUADOR_2024","Week","a0",52,61329,52,61329,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,61329
"EL SALVADOR_1990","Year","a0",1,2381,1,2381,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2381
"EL SALVADOR_1991","Year","a0",1,1273,1,1273,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1273
"EL SALVADOR_1992","Year","a0",1,884,1,884,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,884
"EL SALVADOR_1993","Year","a0",1,9015,1,9015,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,9015
"EL SALVADOR_1994","Year","a0",1,8145,1,8145,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,8145
"EL SALVADOR_1995","Year","a0",1,9529,1,9529,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,9529
"EL SALVADOR_1996","Year","a0",1,789,1,789,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,789
"EL SALVADOR_1997","Year","a0",1,423,1,423,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,423
"EL SALVADOR_1998","Year","a0",1,1686,1,1686,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1686
"EL SALVADOR_1999","Year","a0",1,556,1,556,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,556
"EL SALVADOR_2000","Year","a0",1,2837,1,2837,NA,NA,NA,NA,TRUE,"Annual > sub-annual",67.8533662319351,2837
"EL SALVADOR_2001","Year","a0",1,1039,1,1039,NA,NA,NA,NA,TRUE,"Annual > sub-annual",83.060635226179,1039
"EL SALVADOR_2002","Year","a0",1,17902,1,17902,NA,NA,NA,NA,TRUE,"Annual > sub-annual",14.0766394816222,17902
"EL SALVADOR_2003","Year","a0",1,7298,1,7298,NA,NA,NA,NA,TRUE,"Annual > sub-annual",53.7133461222253,7298
"EL SALVADOR_2004","Year","a0",1,13190,1,13190,NA,NA,NA,NA,TRUE,"Annual > sub-annual",48.7566338134951,13190
"EL SALVADOR_2005","Year","a0",1,15083,1,15083,NA,NA,NA,NA,TRUE,"Annual > sub-annual",55.5459789166611,15083
"EL SALVADOR_2006","Year","a0",1,21843,1,21843,NA,NA,NA,NA,TRUE,"Annual > sub-annual",41.7433502723985,21843
"EL SALVADOR_2007","Year","a0",1,12376,1,12376,NA,NA,NA,NA,TRUE,"Annual > sub-annual",49.9595992243051,12376
"EL SALVADOR_2008","Year","a0",1,5774,1,5774,NA,NA,NA,NA,TRUE,"Annual > sub-annual",23.6231382057499,5774
"EL SALVADOR_2009","Year","a0",1,14928,1,14928,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",8.41371918542337,14928
"EL SALVADOR_2010","Year","a0",1,22221,1,22221,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,22221
"EL SALVADOR_2011","Year","a0",1,20623,1,20623,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,20623
"EL SALVADOR_2012","Year","a0",1,43163,1,43163,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,43163
"EL SALVADOR_2013","Year","a0",1,28877,1,28877,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,28877
"EL SALVADOR_2014","Week","a0",53,53460,53,53460,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,53460
"EL SALVADOR_2015","Week","a0",52,50169,52,50169,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,50169
"EL SALVADOR_2016","Week","a0",52,8789,52,8789,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,8789
"EL SALVADOR_2017","Week","a0",52,4297,52,4297,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,4297
"EL SALVADOR_2018","Week","a0",52,8448,52,8448,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,8448
"EL SALVADOR_2019","Week","a0",52,27470,52,27470,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,27470
"EL SALVADOR_2020","Week","a0",53,5450,53,5450,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,5450
